year,origin_country_iso2,host_country_iso3,host_country_name,indicator_id,indicator_label,count,magnitude,qualifier,source_release,source_url,as_of
2021,RS,BLR,Belarus,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",1,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,BRA,Brazil,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",1,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,BTN,Bhutan,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,BWA,Botswana,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,CAN,Canada,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",78,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,CHE,Switzerland,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",298,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,CHL,Chile,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,CIV,Côte d'Ivoire,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,CMR,Cameroon,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,COL,Colombia,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,CUB,Cuba,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,CYP,Cyprus,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",14,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,CZE,Czechia,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",208,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,DEU,Germany,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",1309,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,DNK,Denmark,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",40,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,DOM,Dominican Republic,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,ESP,Spain,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",111,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,EST,Estonia,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",13,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,FIN,Finland,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",52,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,FRA,France,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",332,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,GBR,United Kingdom of Great Britain and Northern Ireland,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",289,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,GEO,Georgia,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,GHA,Ghana,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,GRC,Greece,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",91,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,HKG,"China, Hong Kong Special Administrative Region",26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",17,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,HRV,Croatia,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",112,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,HUN,Hungary,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",2238,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,IND,India,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",2,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,IRL,Ireland,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",16,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,ISL,Iceland,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",12,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,ITA,Italy,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",353,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,JOR,Jordan,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",1,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,JPN,Japan,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",24,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,KGZ,Kyrgyzstan,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,KHM,Cambodia,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,KOR,Republic of Korea,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",9,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,LIE,Liechtenstein,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",2,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,LKA,Sri Lanka,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,LTU,Lithuania,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",6,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,LUX,Luxembourg,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",8,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,LVA,Latvia,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",2,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,MAC,"China, Macao Special Administrative Region",26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,MAR,Morocco,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",2,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,MCO,Monaco,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",1,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,MDA,Republic of Moldova,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,MKD,North Macedonia,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",255,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,MLT,Malta,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",43.70000076293945,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,MUS,Mauritius,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,MYS,Malaysia,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",5,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,NOR,Norway,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",86,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,NZL,New Zealand,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",3,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,OMN,Oman,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",1,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,PAN,Panama,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,POL,Poland,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",22,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,PRT,Portugal,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",30,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,PSE,Palestine,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,QAT,Qatar,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",4,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,ROU,Romania,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",713,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,RUS,Russian Federation,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",390,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,SAU,Saudi Arabia,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",30,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,SLV,El Salvador,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,SMR,San Marino,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,SRB,Serbia,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,SUR,Suriname,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,SVK,Slovakia,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",831,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,SVN,Slovenia,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",1356,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,SWE,Sweden,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",79.71260833740234,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,SYC,Seychelles,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,TCA,Turks and Caicos Islands,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,TGO,Togo,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,TKM,Turkmenistan,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,TTO,Trinidad and Tobago,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,TUN,Tunisia,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,TUR,Türkiye,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",819,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,TZA,United Republic of Tanzania,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,UKR,Ukraine,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",4,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,USA,United States of America,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",984.6989135742188,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,UZB,Uzbekistan,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,VNM,Viet Nam,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",1,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,WSM,Samoa,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2021,RS,ZAF,South Africa,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",4,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,ALB,Albania,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",151,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,ARG,Argentina,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,ARM,Armenia,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",1,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,AUS,Australia,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",65,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,AUT,Austria,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",1403.368774414063,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,AZE,Azerbaijan,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,BEL,Belgium,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",72,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,BEN,Benin,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,BFA,Burkina Faso,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,BGR,Bulgaria,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",610,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,BHR,Bahrain,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,BIH,Bosnia and Herzegovina,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",1538,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,BLR,Belarus,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",1,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,BLZ,Belize,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,BRA,Brazil,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",2,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,BWA,Botswana,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,CAN,Canada,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",84,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,CHE,Switzerland,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",304,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,CHL,Chile,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",1,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,CIV,Côte d'Ivoire,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,CMR,Cameroon,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,COL,Colombia,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,CYP,Cyprus,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",10,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,CZE,Czechia,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",209,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,DEU,Germany,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",1308,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,DNK,Denmark,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",47,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,DOM,Dominican Republic,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",2,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,ECU,Ecuador,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,ESP,Spain,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",115,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,EST,Estonia,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",13,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,FIN,Finland,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",53,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,FRA,France,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",303.6159057617188,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,GBR,United Kingdom of Great Britain and Northern Ireland,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",284,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,GEO,Georgia,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",1,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,GHA,Ghana,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,GIN,Guinea,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",0,NIL,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,GRC,Greece,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",90,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,HKG,"China, Hong Kong Special Administrative Region",26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",19,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
2022,RS,HRV,Croatia,26614,"Inbound internationally mobile students from Europe: Students from Serbia, both sexes (number)",122,,,UIS BDDS Education OPRI (202509 - September 2025),https://download.uis.unesco.org/bdds/202509/OPRI.zip,2025-12-22
